,commune,answer,count,total,value
1905,2000 à 20 000 habitants,décisif,1,14496,6.89845474614e-05
1906,2000 à 20 000 habitants,décision,1,14496,6.89845474614e-05
1907,2000 à 20 000 habitants,décision !,1,14496,6.89845474614e-05
1908,2000 à 20 000 habitants,décision rapide,1,14496,6.89845474614e-05
1909,2000 à 20 000 habitants,décisionnaire,1,14496,6.89845474614e-05
1910,2000 à 20 000 habitants,décroissant,3,14496,0.000206953642384
1911,2000 à 20 000 habitants,défence,1,14496,6.89845474614e-05
1912,2000 à 20 000 habitants,démocentré,1,14496,6.89845474614e-05
1913,2000 à 20 000 habitants,démocrate,24,14496,0.00165562913907
1914,2000 à 20 000 habitants,démocrate.,1,14496,6.89845474614e-05
1915,2000 à 20 000 habitants,démocratie,5,14496,0.000344922737307
1916,2000 à 20 000 habitants,démocratie !,1,14496,6.89845474614e-05
1917,2000 à 20 000 habitants,démocratique,9,14496,0.000620860927152
1918,2000 à 20 000 habitants,démos,1,14496,6.89845474614e-05
1919,2000 à 20 000 habitants,déontologique,1,14496,6.89845474614e-05
1920,2000 à 20 000 habitants,dépolitisé,1,14496,6.89845474614e-05
1921,2000 à 20 000 habitants,dérangeant,1,14496,6.89845474614e-05
1922,2000 à 20 000 habitants,désinteressé,6,14496,0.000413907284768
1923,2000 à 20 000 habitants,désinterressé,3,14496,0.000206953642384
1924,2000 à 20 000 habitants,désintéreesé,1,14496,6.89845474614e-05
1925,2000 à 20 000 habitants,désintéresser,2,14496,0.000137969094923
1926,2000 à 20 000 habitants,désintéressé,64,14496,0.00441501103753
1927,2000 à 20 000 habitants,désintéressé(e),2,14496,0.000137969094923
1928,2000 à 20 000 habitants,désintéréssé,3,14496,0.000206953642384
1929,2000 à 20 000 habitants,désintêressé,1,14496,6.89845474614e-05
1930,2000 à 20 000 habitants,déterminante,1,14496,6.89845474614e-05
1931,2000 à 20 000 habitants,détermination,4,14496,0.000275938189845
1932,2000 à 20 000 habitants,déterminer,2,14496,0.000137969094923
1933,2000 à 20 000 habitants,déterminé,37,14496,0.00255242825607
1934,2000 à 20 000 habitants,déterminé(e),1,14496,6.89845474614e-05
1935,2000 à 20 000 habitants,déterminé.,1,14496,6.89845474614e-05
1936,2000 à 20 000 habitants,déterminée,3,14496,0.000206953642384
1937,2000 à 20 000 habitants,détrminé,1,14496,6.89845474614e-05
1938,2000 à 20 000 habitants,détérminé,1,14496,6.89845474614e-05
1939,2000 à 20 000 habitants,développement,1,14496,6.89845474614e-05
1940,2000 à 20 000 habitants,dévolu,1,14496,6.89845474614e-05
1941,2000 à 20 000 habitants,dévotion,1,14496,6.89845474614e-05
1942,2000 à 20 000 habitants,dévouement,5,14496,0.000344922737307
1943,2000 à 20 000 habitants,dévoué,24,14496,0.00165562913907
1944,2000 à 20 000 habitants,dévoué à l'etat,1,14496,6.89845474614e-05
1945,2000 à 20 000 habitants,eclairé,4,14496,0.000275938189845
1946,2000 à 20 000 habitants,eclairé.,1,14496,6.89845474614e-05
1947,2000 à 20 000 habitants,eco citoyen,1,14496,6.89845474614e-05
1948,2000 à 20 000 habitants,eco-humaniste,1,14496,6.89845474614e-05
1949,2000 à 20 000 habitants,ecoacteur,1,14496,6.89845474614e-05
1950,2000 à 20 000 habitants,ecoligiste,1,14496,6.89845474614e-05
1951,2000 à 20 000 habitants,ecolo,5,14496,0.000344922737307
1952,2000 à 20 000 habitants,ecologie,5,14496,0.000344922737307
1953,2000 à 20 000 habitants,ecologique,3,14496,0.000206953642384
1954,2000 à 20 000 habitants,ecologiste,24,14496,0.00165562913907
1955,2000 à 20 000 habitants,ecolosocialiste,1,14496,6.89845474614e-05
1956,2000 à 20 000 habitants,econome,2,14496,0.000137969094923
1957,2000 à 20 000 habitants,economie,2,14496,0.000137969094923
1958,2000 à 20 000 habitants,economiste,2,14496,0.000137969094923
1959,2000 à 20 000 habitants,ecorealiste,1,14496,6.89845474614e-05
1960,2000 à 20 000 habitants,ecoresponsable,1,14496,6.89845474614e-05
1961,2000 à 20 000 habitants,ecoute,34,14496,0.00234547461369
1962,2000 à 20 000 habitants,ecouter,7,14496,0.00048289183223
1963,2000 à 20 000 habitants,ecouter!,1,14496,6.89845474614e-05
1964,2000 à 20 000 habitants,ecoutez nous!,1,14496,6.89845474614e-05
1965,2000 à 20 000 habitants,education,1,14496,6.89845474614e-05
1966,2000 à 20 000 habitants,effficace,1,14496,6.89845474614e-05
1967,2000 à 20 000 habitants,efficace,233,14496,0.0160733995585
1968,2000 à 20 000 habitants,efficace !!,1,14496,6.89845474614e-05
1969,2000 à 20 000 habitants,efficace juste,1,14496,6.89845474614e-05
1970,2000 à 20 000 habitants,efficacite,3,14496,0.000206953642384
1971,2000 à 20 000 habitants,efficacité,32,14496,0.00220750551876
1972,2000 à 20 000 habitants,efficacitée,1,14496,6.89845474614e-05
1973,2000 à 20 000 habitants,efficient,3,14496,0.000206953642384
1974,2000 à 20 000 habitants,efficiente,1,14496,6.89845474614e-05
1975,2000 à 20 000 habitants,eficace,1,14496,6.89845474614e-05
1976,2000 à 20 000 habitants,eficasite,1,14496,6.89845474614e-05
1977,2000 à 20 000 habitants,eficasse,1,14496,6.89845474614e-05
1978,2000 à 20 000 habitants,egalitaire,4,14496,0.000275938189845
1979,2000 à 20 000 habitants,egalitariste,1,14496,6.89845474614e-05
1980,2000 à 20 000 habitants,egalite,2,14496,0.000137969094923
1981,2000 à 20 000 habitants,egalité,5,14496,0.000344922737307
1982,2000 à 20 000 habitants,emblématique,1,14496,6.89845474614e-05
1983,2000 à 20 000 habitants,emmanuel macron,1,14496,6.89845474614e-05
1984,2000 à 20 000 habitants,empahique,1,14496,6.89845474614e-05
1985,2000 à 20 000 habitants,empathie,18,14496,0.0012417218543
1986,2000 à 20 000 habitants,empathique,40,14496,0.00275938189845
1987,2000 à 20 000 habitants,emphatique,4,14496,0.000275938189845
1988,2000 à 20 000 habitants,emploi,4,14496,0.000275938189845
1989,2000 à 20 000 habitants,emppathique,1,14496,6.89845474614e-05
1990,2000 à 20 000 habitants,en 1 mot ?,1,14496,6.89845474614e-05
1991,2000 à 20 000 habitants,en équipe,1,14496,6.89845474614e-05
1992,2000 à 20 000 habitants,energique,8,14496,0.000551876379691
1993,2000 à 20 000 habitants,energisue,1,14496,6.89845474614e-05
1994,2000 à 20 000 habitants,engage,1,14496,6.89845474614e-05
1995,2000 à 20 000 habitants,engagement,12,14496,0.000827814569536
1996,2000 à 20 000 habitants,engagements,7,14496,0.00048289183223
1997,2000 à 20 000 habitants,engagé,69,14496,0.00475993377483
1998,2000 à 20 000 habitants,engagé(e),2,14496,0.000137969094923
1999,2000 à 20 000 habitants,enraciné,1,14496,6.89845474614e-05
2000,2000 à 20 000 habitants,ensemble,1,14496,6.89845474614e-05
2001,2000 à 20 000 habitants,entendre,3,14496,0.000206953642384
2002,2000 à 20 000 habitants,enthousiasmant,2,14496,0.000137969094923
2003,2000 à 20 000 habitants,enthousiasme,1,14496,6.89845474614e-05
2004,2000 à 20 000 habitants,enthousiaste,3,14496,0.000206953642384
2005,2000 à 20 000 habitants,enti europe,1,14496,6.89845474614e-05
2006,2000 à 20 000 habitants,entier,4,14496,0.000275938189845
2007,2000 à 20 000 habitants,entouré,1,14496,6.89845474614e-05
2008,2000 à 20 000 habitants,entraineur,1,14496,6.89845474614e-05
2009,2000 à 20 000 habitants,entreprenant,10,14496,0.000689845474614
2010,2000 à 20 000 habitants,entreprenant.,1,14496,6.89845474614e-05
2011,2000 à 20 000 habitants,entrepreneur,15,14496,0.00103476821192
2012,2000 à 20 000 habitants,envergure,3,14496,0.000206953642384
2013,2000 à 20 000 habitants,environnement,3,14496,0.000206953642384
2014,2000 à 20 000 habitants,environnemental,1,14496,6.89845474614e-05
2015,2000 à 20 000 habitants,ephémère,1,14496,6.89845474614e-05
2016,2000 à 20 000 habitants,equilibré(e),1,14496,6.89845474614e-05
2017,2000 à 20 000 habitants,equipe,1,14496,6.89845474614e-05
2018,2000 à 20 000 habitants,equitable,15,14496,0.00103476821192
2019,2000 à 20 000 habitants,equité,4,14496,0.000275938189845
2020,2000 à 20 000 habitants,es salaires,1,14496,6.89845474614e-05
2021,2000 à 20 000 habitants,esperance,1,14496,6.89845474614e-05
2022,2000 à 20 000 habitants,espoir,5,14496,0.000344922737307
2023,2000 à 20 000 habitants,et honnête,1,14496,6.89845474614e-05
2024,2000 à 20 000 habitants,etangers,1,14496,6.89845474614e-05
2025,2000 à 20 000 habitants,etendre,1,14496,6.89845474614e-05
2026,2000 à 20 000 habitants,ethique,16,14496,0.00110375275938
2027,2000 à 20 000 habitants,etique,1,14496,6.89845474614e-05
2028,2000 à 20 000 habitants,etre honnete,2,14496,0.000137969094923
2029,2000 à 20 000 habitants,etre juste,1,14496,6.89845474614e-05
2030,2000 à 20 000 habitants,etre à l'écoute,3,14496,0.000206953642384
2031,2000 à 20 000 habitants,européen,6,14496,0.000413907284768
2032,2000 à 20 000 habitants,eurosceptique,1,14496,6.89845474614e-05
2033,2000 à 20 000 habitants,eurovolontaire,1,14496,6.89845474614e-05
2034,2000 à 20 000 habitants,eveillé,1,14496,6.89845474614e-05
2035,2000 à 20 000 habitants,evolution,1,14496,6.89845474614e-05
2036,2000 à 20 000 habitants,exaltant,1,14496,6.89845474614e-05
2037,2000 à 20 000 habitants,excellent,1,14496,6.89845474614e-05
2038,2000 à 20 000 habitants,excemplaire,2,14496,0.000137969094923
2039,2000 à 20 000 habitants,executif,1,14496,6.89845474614e-05
2040,2000 à 20 000 habitants,exemplaire,61,14496,0.00420805739514
2041,2000 à 20 000 habitants,exemplarité,10,14496,0.000689845474614
2042,2000 à 20 000 habitants,existe-il ???,1,14496,6.89845474614e-05
2043,2000 à 20 000 habitants,existentialiste,1,14496,6.89845474614e-05
2044,2000 à 20 000 habitants,experience,3,14496,0.000206953642384
2045,2000 à 20 000 habitants,experimente,1,14496,6.89845474614e-05
2046,2000 à 20 000 habitants,expert,2,14496,0.000137969094923
2047,2000 à 20 000 habitants,expérience,4,14496,0.000275938189845
2048,2000 à 20 000 habitants,expérimenter,1,14496,6.89845474614e-05
2049,2000 à 20 000 habitants,expérimenté,4,14496,0.000275938189845
2050,2000 à 20 000 habitants,expérimenté (e),1,14496,6.89845474614e-05
2051,2000 à 20 000 habitants,"expérimenté,",1,14496,6.89845474614e-05
2052,2000 à 20 000 habitants,extrapolitique,1,14496,6.89845474614e-05
2053,2000 à 20 000 habitants,extraterrestre,1,14496,6.89845474614e-05
2054,2000 à 20 000 habitants,extraverti,1,14496,6.89845474614e-05
2055,2000 à 20 000 habitants,extrémistes,1,14496,6.89845474614e-05
2056,2000 à 20 000 habitants,extrême,1,14496,6.89845474614e-05
2057,2000 à 20 000 habitants,f. fillon,1,14496,6.89845474614e-05
2058,2000 à 20 000 habitants,fai citoyens,1,14496,6.89845474614e-05
2059,2000 à 20 000 habitants,faire,1,14496,6.89845474614e-05
2060,2000 à 20 000 habitants,faire réver,1,14496,6.89845474614e-05
2061,2000 à 20 000 habitants,famille,1,14496,6.89845474614e-05
2062,2000 à 20 000 habitants,fantome,1,14496,6.89845474614e-05
2063,2000 à 20 000 habitants,fauché,1,14496,6.89845474614e-05
2064,2000 à 20 000 habitants,federateur,1,14496,6.89845474614e-05
2065,2000 à 20 000 habitants,feminin,1,14496,6.89845474614e-05
2066,2000 à 20 000 habitants,feministe,2,14496,0.000137969094923
2067,2000 à 20 000 habitants,femme,16,14496,0.00110375275938
2068,2000 à 20 000 habitants,femmes,1,14496,6.89845474614e-05
2069,2000 à 20 000 habitants,ferme,25,14496,0.00172461368653
2070,2000 à 20 000 habitants,fermete,1,14496,6.89845474614e-05
2071,2000 à 20 000 habitants,fermeter,2,14496,0.000137969094923
2072,2000 à 20 000 habitants,fermeté,17,14496,0.00117273730684
2073,2000 à 20 000 habitants,fficace,1,14496,6.89845474614e-05
2074,2000 à 20 000 habitants,fhfhgkvlu,1,14496,6.89845474614e-05
2075,2000 à 20 000 habitants,fiabilite,1,14496,6.89845474614e-05
2076,2000 à 20 000 habitants,fiabilité,1,14496,6.89845474614e-05
2077,2000 à 20 000 habitants,fiable,77,14496,0.00531181015453
2078,2000 à 20 000 habitants,fictif,1,14496,6.89845474614e-05
2079,2000 à 20 000 habitants,fidel,1,14496,6.89845474614e-05
2080,2000 à 20 000 habitants,fidele,4,14496,0.000275938189845
2081,2000 à 20 000 habitants,fidelite,1,14496,6.89845474614e-05
2082,2000 à 20 000 habitants,fidelité,3,14496,0.000206953642384
2083,2000 à 20 000 habitants,fidèle,7,14496,0.00048289183223
2084,2000 à 20 000 habitants,fidéle,1,14496,6.89845474614e-05
2085,2000 à 20 000 habitants,fidélité,1,14496,6.89845474614e-05
2086,2000 à 20 000 habitants,fidélité parole,1,14496,6.89845474614e-05
2087,2000 à 20 000 habitants,fillion,3,14496,0.000206953642384
2088,2000 à 20 000 habitants,fillo,1,14496,6.89845474614e-05
2089,2000 à 20 000 habitants,filloche,1,14496,6.89845474614e-05
2090,2000 à 20 000 habitants,fillon,20,14496,0.00137969094923
2091,2000 à 20 000 habitants,financier,1,14496,6.89845474614e-05
2092,2000 à 20 000 habitants,finesse,1,14496,6.89845474614e-05
2093,2000 à 20 000 habitants,fonceur,4,14496,0.000275938189845
2094,2000 à 20 000 habitants,force,4,14496,0.000275938189845
2095,2000 à 20 000 habitants,force intégrité,1,14496,6.89845474614e-05
2096,2000 à 20 000 habitants,forceidées,1,14496,6.89845474614e-05
2097,2000 à 20 000 habitants,fort,2,14496,0.000137969094923
2098,2000 à 20 000 habitants,fort(e),1,14496,6.89845474614e-05
2099,2000 à 20 000 habitants,franc,109,14496,0.00751931567329
2100,2000 à 20 000 habitants,franc !,1,14496,6.89845474614e-05
2101,2000 à 20 000 habitants,franc(he),1,14496,6.89845474614e-05
2102,2000 à 20 000 habitants,"franc, realiste",1,14496,6.89845474614e-05
2103,2000 à 20 000 habitants,francais,11,14496,0.000758830022075
2104,2000 à 20 000 habitants,france,5,14496,0.000344922737307
2105,2000 à 20 000 habitants,francethonnête,1,14496,6.89845474614e-05
2106,2000 à 20 000 habitants,franche,2,14496,0.000137969094923
2107,2000 à 20 000 habitants,franchise,28,14496,0.00193156732892
2108,2000 à 20 000 habitants,francois fillon,3,14496,0.000206953642384
2109,2000 à 20 000 habitants,francophile,3,14496,0.000206953642384
2110,2000 à 20 000 habitants,français,16,14496,0.00110375275938
2111,2000 à 20 000 habitants,français(e),1,14496,6.89845474614e-05
2112,2000 à 20 000 habitants,françois fillon,4,14496,0.000275938189845
2113,2000 à 20 000 habitants,françois ruffin,1,14496,6.89845474614e-05
2114,2000 à 20 000 habitants,fraternel,6,14496,0.000413907284768
2115,2000 à 20 000 habitants,fraternité,10,14496,0.000689845474614
2116,2000 à 20 000 habitants,fraternitée !,1,14496,6.89845474614e-05
2117,2000 à 20 000 habitants,fraternités,1,14496,6.89845474614e-05
2118,2000 à 20 000 habitants,free dope,1,14496,6.89845474614e-05
2119,2000 à 20 000 habitants,front national,1,14496,6.89845474614e-05
2120,2000 à 20 000 habitants,frpleineliberté,1,14496,6.89845474614e-05
2121,2000 à 20 000 habitants,futé,1,14496,6.89845474614e-05
2122,2000 à 20 000 habitants,féderateur,1,14496,6.89845474614e-05
2123,2000 à 20 000 habitants,fédéralisme,1,14496,6.89845474614e-05
2124,2000 à 20 000 habitants,fédérateur,13,14496,0.000896799116998
2125,2000 à 20 000 habitants,féministe,2,14496,0.000137969094923
2126,2000 à 20 000 habitants,gandhi,2,14496,0.000137969094923
2127,2000 à 20 000 habitants,gandi,1,14496,6.89845474614e-05
2128,2000 à 20 000 habitants,gauche,1,14496,6.89845474614e-05
2129,2000 à 20 000 habitants,gauchiste,1,14496,6.89845474614e-05
2130,2000 à 20 000 habitants,gaullien,2,14496,0.000137969094923
2131,2000 à 20 000 habitants,gaullisme,1,14496,6.89845474614e-05
2132,2000 à 20 000 habitants,gaulliste,4,14496,0.000275938189845
2133,2000 à 20 000 habitants,genereux,2,14496,0.000137969094923
2134,2000 à 20 000 habitants,gestionnaire,13,14496,0.000896799116998
2135,2000 à 20 000 habitants,ghandi,2,14496,0.000137969094923
2136,2000 à 20 000 habitants,grand,2,14496,0.000137969094923
2137,2000 à 20 000 habitants,grand charisme,1,14496,6.89845474614e-05
2138,2000 à 20 000 habitants,grandeur,3,14496,0.000206953642384
2139,2000 à 20 000 habitants,grandiose,1,14496,6.89845474614e-05
2140,2000 à 20 000 habitants,guide,3,14496,0.000206953642384
2141,2000 à 20 000 habitants,génial,1,14496,6.89845474614e-05
2142,2000 à 20 000 habitants,général,1,14496,6.89845474614e-05
2143,2000 à 20 000 habitants,général tauzin,1,14496,6.89845474614e-05
2144,2000 à 20 000 habitants,généreuse,1,14496,6.89845474614e-05
2145,2000 à 20 000 habitants,généreux,7,14496,0.00048289183223
2146,2000 à 20 000 habitants,habileté,1,14496,6.89845474614e-05
2147,2000 à 20 000 habitants,hamon,1,14496,6.89845474614e-05
2148,2000 à 20 000 habitants,handicap,1,14496,6.89845474614e-05
2149,2000 à 20 000 habitants,harmonie,1,14496,6.89845474614e-05
2150,2000 à 20 000 habitants,harmonisateur,1,14496,6.89845474614e-05
2151,2000 à 20 000 habitants,hauteur de vue,1,14496,6.89845474614e-05
2152,2000 à 20 000 habitants,henri guenot,1,14496,6.89845474614e-05
2153,2000 à 20 000 habitants,heureux,1,14496,6.89845474614e-05
2154,2000 à 20 000 habitants,hhumain,1,14496,6.89845474614e-05
2155,2000 à 20 000 habitants,historique,1,14496,6.89845474614e-05
2156,2000 à 20 000 habitants,holistique,1,14496,6.89845474614e-05
2157,2000 à 20 000 habitants,hollande,3,14496,0.000206953642384
2158,2000 à 20 000 habitants,homme d etat,1,14496,6.89845474614e-05
2159,2000 à 20 000 habitants,homme d'etat,2,14496,0.000137969094923
2160,2000 à 20 000 habitants,homme d'équipe,1,14496,6.89845474614e-05
2161,2000 à 20 000 habitants,homme d'état,5,14496,0.000344922737307
2162,2000 à 20 000 habitants,homme du peuple,2,14496,0.000137969094923
2163,2000 à 20 000 habitants,homme intègre,1,14496,6.89845474614e-05
2164,2000 à 20 000 habitants,homme juste,1,14496,6.89845474614e-05
2165,2000 à 20 000 habitants,homme ou femme,1,14496,6.89845474614e-05
2166,2000 à 20 000 habitants,homme ou femme.,1,14496,6.89845474614e-05
2167,2000 à 20 000 habitants,hommeté,1,14496,6.89845474614e-05
2168,2000 à 20 000 habitants,honest,2,14496,0.000137969094923
2169,2000 à 20 000 habitants,honete,42,14496,0.00289735099338
2170,2000 à 20 000 habitants,"honete ,",1,14496,6.89845474614e-05
2171,2000 à 20 000 habitants,honetete,4,14496,0.000275938189845
2172,2000 à 20 000 habitants,honeteté,3,14496,0.000206953642384
2173,2000 à 20 000 habitants,honette,10,14496,0.000689845474614
2174,2000 à 20 000 habitants,honn^te,1,14496,6.89845474614e-05
2175,2000 à 20 000 habitants,honnaite,1,14496,6.89845474614e-05
2176,2000 à 20 000 habitants,honnecte,1,14496,6.89845474614e-05
2177,2000 à 20 000 habitants,honneneté,1,14496,6.89845474614e-05
2178,2000 à 20 000 habitants,honnet,2,14496,0.000137969094923
2179,2000 à 20 000 habitants,honnete,744,14496,0.0513245033113
